id,neighborhood,host_since,superhost,host_acceptance_rate,host_total_listings,room_type,accommodates,bathrooms,bedrooms,beds,price,min_nights
15937364,Capitol Hill,8/18/2015,T,0.95,1,Entire home/apt,4,1 bath,1,1,111,1
15958616,Union Station,5/31/2014,F,1,2,Entire home/apt,3,1 bath,1,2,118,2
15981013,Union Station,1/7/2015,T,1,1,Entire home/apt,2,1 bath,1,1,74,1
15985071,Capitol Hill,1/11/2014,T,0.99,4,Entire home/apt,4,1 bath,1,2,147,2
16018100,Capitol Hill,6/19/2012,F,0.94,1,Entire home/apt,2,1 bath,1,1,106,2
16052295,Capitol Hill,7/5/2013,T,1,2,Entire home/apt,3,1 bath,1,2,113,35
16142893,Shaw,6/20/2011,F,1,2,Entire home/apt,8,2.5 baths,4,4,652,31
16174330,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 private bath,1,1,135,1
16202179,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 private bath,,1,135,1
16204459,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 bath,,1,149,1
16215950,Shaw,12/2/2016,F,,1,Entire home/apt,5,1 bath,2,2,130,90
16218083,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 bath,1,1,179,1
16242339,Union Station,5/13/2013,F,,2,Entire home/apt,5,1 bath,1,2,500,31
16284824,Union Station,5/29/2012,T,1,4,Entire home/apt,4,1 bath,1,2,121,1
16284856,Capitol Hill,2/17/2015,F,1,1,Entire home/apt,4,1 bath,1,2,125,31
16285366,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 bath,1,1,125,3
16285598,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 bath,1,1,149,3
16285755,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 bath,1,1,159,1
16286156,Georgetown,11/29/2016,T,0.73,11,Private room,2,1 private bath,1,1,165,1
16286331,Georgetown,11/29/2016,T,0.73,11,Private room,3,1 shared bath,1,2,175,2
16312601,Union Station,10/15/2015,T,0.98,284,Entire home/apt,8,2.5 baths,3,5,678,31
16335709,Capitol Hill,1/10/2016,T,1,10,Entire home/apt,4,1 bath,1,1,188,2
16343789,Georgetown,9/16/2014,F,0.93,2,Entire home/apt,3,1 bath,2,2,249,1
16353039,Shaw,7/25/2012,F,,1,Entire home/apt,2,1 bath,2,1,210,31
16405079,Dupont Circle,7/29/2015,F,0.99,339,Private room,2,1 private bath,1,1,125,1
16413061,Capitol Hill,12/17/2016,F,0.64,1,Entire home/apt,4,1 bath,1,3,250,4
16413243,Capitol Hill,12/17/2016,F,,1,Entire home/apt,5,2 baths,3,3,250,31
16423741,Dupont Circle,4/21/2013,F,,2,Entire home/apt,3,1 bath,1,1,133,31
16454685,Capitol Hill,7/19/2014,T,1,9,Entire home/apt,9,2 baths,3,6,278,31
16462028,Union Station,12/21/2016,F,1,1,Entire home/apt,6,2.5 baths,3,4,340,31
16478043,Union Station,12/21/2016,F,,6,Entire home/apt,5,1 bath,2,3,175,31
16490471,Shaw,3/10/2014,F,,1,Entire home/apt,3,1.5 baths,1,1,175,31
16514018,Shaw,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,274,2
16518770,Union Station,6/28/2015,T,0.96,1,Entire home/apt,2,1 bath,1,1,140,2
16544641,Shaw,12/28/2016,F,,1,Entire home/apt,4,2.5 baths,2,2,499,31
16545176,Union Station,5/30/2013,F,,2,Entire home/apt,5,1.5 baths,2,2,200,4
16589585,Capitol Hill,11/22/2014,T,1,5,Entire home/apt,4,1 bath,1,2,100,30
16613766,Union Station,3/12/2013,F,1,1,Entire home/apt,2,1 bath,,1,205,2
16629472,Union Station,10/8/2013,T,1,2,Entire home/apt,3,1 bath,1,1,89,1
16634181,Union Station,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,3,280,31
16664148,Shaw,11/18/2015,F,,3,Entire home/apt,5,1 bath,2,2,120,31
16678182,Capitol Hill,9/15/2016,T,1,2,Entire home/apt,4,1 bath,2,1,200,3
16684913,Union Station,1/12/2014,T,1,1,Entire home/apt,4,1 bath,1,1,126,1
16685950,Foggy Bottom,3/5/2012,F,1,23,Entire home/apt,4,1 bath,,2,400,31
16693813,Union Station,5/11/2015,F,,2,Entire home/apt,4,2.5 baths,3,3,300,120
16701782,Capitol Hill,5/19/2016,F,1,1,Entire home/apt,2,1 bath,1,2,175,7
16703018,Dupont Circle,7/27/2015,F,,1,Entire home/apt,2,1 bath,,1,94,31
16704758,Capitol Hill,11/2/2016,F,,3,Entire home/apt,6,1 bath,1,1,108,31
16732639,Foggy Bottom,10/28/2014,F,,1,Entire home/apt,2,1 bath,1,1,162,91
16738134,Union Station,9/23/2014,T,1,1,Entire home/apt,4,1 bath,1,2,180,2
16741874,Georgetown,12/31/2008,F,0.89,3,Entire home/apt,2,1 bath,1,1,97,5
16764417,Union Station,10/14/2015,F,1,169,Entire home/apt,4,1 bath,1,2,151,3
16767868,Dupont Circle,1/13/2017,F,1,7,Entire home/apt,5,2 baths,2,2,400,31
16781108,Union Station,2/11/2011,F,0.75,1,Entire home/apt,4,1.5 baths,2,2,250,3
16795499,Capitol Hill,1/6/2016,T,1,2,Entire home/apt,2,1 bath,1,1,199,2
16811541,Georgetown,1/16/2017,F,,1,Entire home/apt,3,1.5 baths,2,2,175,31
16825256,Dupont Circle,7/18/2012,F,1,6,Entire home/apt,3,1 bath,1,1,126,31
16828556,Dupont Circle,6/4/2013,F,,3,Entire home/apt,4,1 bath,,2,100,31
16839227,Union Station,5/30/2016,F,,1,Entire home/apt,4,1 bath,2,2,200,31
16864365,Shaw,2/10/2016,F,1,6,Entire home/apt,5,1.5 baths,2,3,450,31
16869795,Dupont Circle,6/15/2015,T,0.77,4,Entire home/apt,14,4 baths,6,6,928,3
16882568,Capitol Hill,1/21/2017,T,1,1,Entire home/apt,2,1 bath,1,2,149,2
16999869,Shaw,4/22/2014,F,,4,Entire home/apt,2,1 bath,1,1,149,31
17025961,Shaw,6/11/2014,T,0.92,157,Entire home/apt,5,1.5 baths,2,2,253,30
17044362,Georgetown,4/11/2011,T,0.99,6,Entire home/apt,2,1 bath,1,1,145,2
17210375,Union Station,8/18/2013,F,0.99,2,Entire home/apt,4,1 bath,1,1,135,2
17231793,Union Station,8/29/2013,T,1,1,Entire home/apt,2,1 bath,1,1,105,2
17303429,Georgetown,11/23/2011,T,1,3,Entire home/apt,1,1 bath,1,1,115,4
17386536,Foggy Bottom,11/1/2014,F,,1,Entire home/apt,4,1 bath,2,2,149,31
17464583,Dupont Circle,4/26/2014,F,,1,Entire home/apt,2,1 bath,,1,60,31
17480877,Union Station,7/15/2014,F,,2,Entire home/apt,6,2.5 baths,3,4,250,31
17593445,Georgetown,1/25/2014,T,1,1,Entire home/apt,4,1.5 baths,2,2,171,5
17639543,Foggy Bottom,12/9/2015,F,,5,,2,1 shared bath,,1,50,31
17655720,Dupont Circle,3/10/2017,F,1,1,Entire home/apt,4,1 bath,1,2,95,31
17744570,Foggy Bottom,9/4/2012,F,0.78,6,Entire home/apt,4,1 bath,,2,77,31
17840858,Capitol Hill,9/5/2012,T,1,1,Entire home/apt,2,1 bath,,1,162,1
17926693,Union Station,9/24/2012,T,1,2,Entire home/apt,6,3.5 baths,4,4,614,3
18096306,Union Station,8/17/2014,T,1,1,Entire home/apt,3,1 bath,1,2,138,1
18105893,Union Station,9/23/2016,T,,27,Entire home/apt,4,1 bath,1,2,179,2
18109324,Union Station,4/11/2013,T,0.94,3,Entire home/apt,4,1.5 baths,2,3,249,2
18142381,Union Station,4/11/2013,T,0.94,3,Entire home/apt,2,1 bath,,2,74,2
18172755,Shaw,2/26/2013,T,1,8,Entire home/apt,4,1 bath,1,2,150,2
18189814,Capitol Hill,7/19/2012,F,0,2,Entire home/apt,4,2.5 baths,2,3,210,7
18288362,Dupont Circle,7/29/2015,F,0.99,339,,2,1 private bath,,1,120,1
18313133,Dupont Circle,1/13/2017,F,1,7,Entire home/apt,2,1 bath,,1,172,31
18313435,Dupont Circle,1/13/2017,F,1,7,Entire home/apt,2,1.5 baths,1,1,132,31
18330823,Foggy Bottom,9/14/2015,F,0.92,6,Entire home/apt,2,1 bath,1,1,204,31
18359146,Capitol Hill,5/11/2016,T,0.97,8,Entire home/apt,5,1 bath,1,3,250,2
18408563,Union Station,6/21/2016,F,0.43,2,Entire home/apt,5,2 baths,3,3,115,31
18409075,Dupont Circle,1/13/2017,F,1,7,Entire home/apt,4,2.5 baths,2,2,280,31
18432474,Union Station,4/1/2015,F,,1,Entire home/apt,4,1.5 baths,1,2,120,31
18471909,Capitol Hill,4/29/2017,T,1,2,Entire home/apt,3,1 bath,,2,128,2
18544136,Union Station,4/11/2013,T,0.94,3,Entire home/apt,6,2.5 baths,3,3,386,2
18598439,Dupont Circle,7/29/2015,F,0.99,339,Private room,2,1 private bath,,1,116,1
18669853,Georgetown,5/16/2015,F,,2,Entire home/apt,2,1 bath,1,1,105,31
18689667,Shaw,5/11/2017,T,0.98,1,Entire home/apt,5,1 bath,1,2,165,1
18755044,Union Station,5/15/2017,F,,1,Entire home/apt,4,1.5 baths,2,2,1200,31
18811872,Georgetown,9/14/2014,T,0.95,1,Entire home/apt,3,1.5 baths,2,1,343,4
18826674,Dupont Circle,3/11/2015,T,1,4,Entire home/apt,3,1 bath,1,1,217,1
18853536,Capitol Hill,7/20/2016,T,0.99,1,Entire home/apt,3,1 bath,1,1,72,2
18914687,Union Station,3/31/2014,T,0.99,9,Entire home/apt,6,1 bath,2,2,205,2
19018633,Capitol Hill,9/26/2015,F,,1,Shared room,1,1 shared bath,,1,58,31
19038305,Union Station,8/27/2012,T,0.98,1,Entire home/apt,5,1.5 baths,1,2,140,3
19070844,Union Station,3/31/2014,T,0.99,9,Entire home/apt,6,1 bath,2,2,168,2
19093209,Georgetown,6/4/2017,F,,1,Entire home/apt,6,1.5 baths,2,4,239,31
19115559,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,90,31
19142630,Dupont Circle,7/29/2015,F,0.99,339,Private room,2,1 private bath,1,1,105,1
19231140,Dupont Circle,3/11/2015,T,1,4,Entire home/apt,9,2 baths,4,4,486,2
19311563,Union Station,11/27/2013,T,1,30,Entire home/apt,8,2.5 baths,4,3,473,31
19315537,Foggy Bottom,7/27/2016,F,,1,Entire home/apt,2,1 bath,,1,99,31
19329377,Union Station,12/21/2016,F,,6,Entire home/apt,5,1 bath,2,3,165,31
19388832,Capitol Hill,12/10/2011,T,0.93,5,Entire home/apt,4,1 bath,1,1,79,31
19405358,Capitol Hill,8/21/2011,T,1,2,Entire home/apt,4,1 bath,2,2,205,2
19457942,Dupont Circle,5/4/2016,F,,3,Entire home/apt,4,1 bath,1,2,105,31
19458263,Union Station,1/15/2009,F,,2,Entire home/apt,4,2 baths,2,2,125,31
19500901,Union Station,12/8/2014,T,0.96,1,Entire home/apt,4,1 bath,1,2,150,1
19503298,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,3,1 bath,1,2,128,2
19503995,Union Station,3/31/2014,T,0.99,9,Entire home/apt,2,1 bath,1,1,157,1
19507382,Shaw,6/25/2017,F,,1,Entire home/apt,2,1 bath,,2,107,45
19526445,Dupont Circle,6/11/2016,F,,2,Private room,2,1 shared bath,,1,85,31
19637156,Dupont Circle,10/12/2016,F,,3,Entire home/apt,2,1 bath,,1,200,31
19642299,Capitol Hill,5/10/2015,T,1,2,Entire home/apt,8,3 baths,3,4,346,3
19650280,Shaw,6/9/2013,F,1,1,Entire home/apt,8,2.5 baths,4,4,425,31
19724962,Shaw,7/29/2016,T,1,3,Entire home/apt,2,1 bath,1,1,75,31
19767321,Shaw,8/5/2015,T,1,2,Entire home/apt,6,2 baths,3,3,265,31
19768378,Union Station,9/24/2012,T,1,2,Private room,4,1 shared bath,,1,175,1
19769612,Foggy Bottom,1/30/2011,F,,2,Entire home/apt,2,1 bath,1,2,130,31
19823942,Shaw,12/14/2014,F,,3,Entire home/apt,4,2.5 baths,2,2,72,31
19829493,Shaw,6/10/2014,F,,1,Entire home/apt,4,2.5 baths,2,2,205,31
19841607,Union Station,11/16/2013,F,,1,Entire home/apt,4,1 bath,1,1,82,2
19893878,Union Station,5/11/2015,F,,2,Private room,2,1 private bath,,1,57,31
19953017,Union Station,11/8/2016,T,0.95,1,Entire home/apt,4,1.5 baths,2,2,212,3
20028213,Capitol Hill,9/2/2012,T,1,29,Entire home/apt,8,2 baths,3,3,388,31
20049395,Georgetown,5/4/2012,T,0.95,7,Entire home/apt,13,3.5 baths,4,5,479,2
20138171,Shaw,4/23/2013,F,,1,Entire home/apt,6,1 bath,1,1,179,1
20138796,Capitol Hill,1/6/2015,T,1,1,Entire home/apt,3,1 bath,1,1,155,2
20166365,Capitol Hill,12/14/2015,T,0.98,1,Entire home/apt,4,1 bath,2,4,168,1
20192249,Dupont Circle,8/1/2017,F,1,2,Entire home/apt,5,1 bath,2,4,219,2
20212862,Union Station,11/27/2012,F,,1,Entire home/apt,6,2 baths,2,2,73,31
20213058,Capitol Hill,8/2/2017,F,0.94,1,Entire home/apt,6,2.5 baths,3,3,281,2
20265888,Union Station,3/31/2014,T,0.99,9,Entire home/apt,2,1 bath,1,1,159,1
20299513,Union Station,12/3/2014,F,0.95,1,Entire home/apt,6,2 baths,3,3,250,3
20347049,Capitol Hill,12/19/2013,F,,4,Entire home/apt,4,1 bath,1,1,145,4
20358943,Capitol Hill,8/7/2017,T,1,1,Entire home/apt,4,1 bath,1,1,136,3
20403766,Dupont Circle,3/11/2015,T,1,4,Entire home/apt,7,1 bath,2,4,230,1
20461027,Capitol Hill,5/18/2009,F,0.99,164,Entire home/apt,6,3.5 baths,2,5,54,31
20503212,Foggy Bottom,6/24/2011,T,0.99,6,Entire home/apt,2,1 bath,2,2,80,90
20604877,Union Station,8/22/2017,T,1,3,Entire home/apt,5,2.5 baths,2,4,151,31
20607002,Dupont Circle,8/21/2017,F,1,1,Entire home/apt,4,1 bath,1,1,115,31
20651859,Union Station,8/1/2013,F,,4,Entire home/apt,9,2.5 baths,4,4,250,31
20675654,Capitol Hill,8/18/2017,F,0.76,51,Shared room,6,1 shared bath,,6,35,1
20685727,Capitol Hill,8/18/2017,F,0.76,51,Shared room,6,1 shared bath,,6,31,1
20722572,Capitol Hill,9/19/2016,F,0,2,Entire home/apt,4,1 bath,1,1,100,31
20769447,Capitol Hill,9/1/2017,T,1,2,Entire home/apt,2,1 bath,1,2,144,2
20773444,Capitol Hill,1/10/2016,T,1,10,Entire home/apt,2,1 bath,1,1,152,2
20779267,Union Station,1/10/2016,T,1,10,Entire home/apt,6,1 bath,2,2,189,2
20842495,Dupont Circle,3/2/2013,F,,2,Private room,2,1 shared bath,1,1,62,31
20849583,Capitol Hill,9/7/2017,F,,1,Entire home/apt,8,4 baths,4,4,400,31
20850080,Union Station,8/21/2012,F,0.99,223,Entire home/apt,6,2 baths,2,3,216,31
20850266,Union Station,8/21/2012,F,0.99,223,Entire home/apt,6,2 baths,2,3,228,31
20850507,Union Station,8/21/2012,F,0.99,223,Entire home/apt,6,2 baths,2,3,228,31
20850591,Union Station,8/21/2012,F,0.99,223,Entire home/apt,6,2 baths,2,3,216,31
20945085,Shaw,8/4/2015,F,0.25,86,Entire home/apt,3,1 bath,1,1,169,31
21012348,Union Station,1/10/2016,T,1,10,Entire home/apt,2,1 bath,1,1,134,2
21088019,Foggy Bottom,2/20/2014,F,1,3,Entire home/apt,4,1 bath,2,3,209,4
21103562,Shaw,8/16/2012,T,1,1,Entire home/apt,3,1 bath,1,2,187,3
21106596,Union Station,3/7/2016,T,1,3,Entire home/apt,4,1 bath,1,2,129,3
21120222,Dupont Circle,11/12/2015,F,,5,Entire home/apt,3,1 bath,1,1,175,31
21122879,Capitol Hill,8/20/2014,T,1,1,Entire home/apt,2,1 bath,1,1,131,2
21135212,Georgetown,10/15/2015,T,0.98,284,Entire home/apt,5,1 bath,2,4,268,3
21185273,Shaw,11/29/2012,F,0.95,10,Entire home/apt,4,1 bath,2,2,150,31
21305912,Dupont Circle,12/31/2015,T,1,1,Entire home/apt,4,1 bath,2,2,279,2
21354341,Shaw,11/16/2012,F,,3,Entire home/apt,9,3 baths,4,4,350,31
21368941,Union Station,2/3/2015,T,1,1,Entire home/apt,2,1 bath,1,2,105,31
21383659,Capitol Hill,8/18/2017,F,0.76,51,Private room,4,1 private bath,1,4,107,1
21384208,Capitol Hill,8/18/2017,F,0.76,51,Shared room,6,1 shared bath,,6,25,1
21392155,Foggy Bottom,3/5/2015,T,0.73,6,Entire home/apt,4,1 bath,1,2,110,31
21436504,Capitol Hill,4/4/2014,F,,3,Entire home/apt,3,1 bath,2,2,80,31
21473043,Foggy Bottom,9/15/2017,F,1,1,Entire home/apt,5,1 bath,2,3,130,31
21475020,Shaw,8/22/2011,T,0.89,1,Entire home/apt,4,1 bath,2,2,99,2
21520487,Shaw,7/19/2016,F,,9,Entire home/apt,4,1 bath,2,2,150,31
21578601,Shaw,10/31/2017,F,,2,Entire home/apt,3,1 bath,2,2,109,31
21663102,Foggy Bottom,9/4/2012,F,0.78,6,Entire home/apt,4,1 bath,,2,73,31
21680495,Capitol Hill,2/13/2016,F,,2,Private room,2,1 private bath,1,1,60,31
21695571,Dupont Circle,12/17/2015,F,1,1,Entire home/apt,4,1 bath,1,2,120,365
21748348,Union Station,6/1/2015,F,,3,Private room,2,1 private bath,1,1,150,31
21753674,Capitol Hill,4/13/2017,T,0.8,5,Entire home/apt,2,1 bath,1,1,58,31
21788048,Capitol Hill,11/16/2015,T,0.99,3,Entire home/apt,8,3.5 baths,3,4,503,3
21879862,Union Station,10/29/2012,T,0.91,1,Entire home/apt,4,1.5 baths,2,2,198,2
22115415,Union Station,7/7/2014,T,0.99,2,Entire home/apt,2,1 bath,,1,119,2
22139377,Capitol Hill,9/11/2015,F,,1,Entire home/apt,3,1 bath,,1,79,31
22308082,Union Station,7/17/2017,F,1,5,Entire home/apt,5,1 bath,2,3,188,2
22325323,Capitol Hill,2/5/2013,F,0.95,6,Entire home/apt,2,1 bath,,1,87,2
22416682,Union Station,1/16/2015,T,1,3,Private room,2,1 private bath,1,1,130,1
22448594,Capitol Hill,7/2/2013,F,,1,Entire home/apt,4,1 bath,,2,65,31
22508080,Union Station,8/23/2017,F,1,1,Entire home/apt,3,1 bath,,2,102,1
22513442,Capitol Hill,4/13/2017,T,0.8,5,Entire home/apt,4,1 bath,2,1,225,31
22553714,Union Station,1/3/2018,F,,1,Entire home/apt,5,1 bath,2,2,130,31
22568357,Shaw,1/4/2018,T,0.95,1,Entire home/apt,3,1 bath,,2,158,2
22670474,Capitol Hill,8/18/2017,F,0.76,51,Shared room,5,1 shared bath,,6,33,1
22670776,Capitol Hill,8/18/2017,F,0.76,51,Shared room,4,1 shared bath,,6,30,1
22690411,Shaw,1/11/2018,T,0.98,1,Entire home/apt,3,1 bath,1,2,194,3
22704423,Shaw,7/27/2015,T,1,2,Entire home/apt,4,1 bath,1,2,148,1
22718758,Union Station,1/13/2018,F,0.96,1,Entire home/apt,4,1 bath,1,2,130,2
22807715,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,299,30
22825478,Capitol Hill,9/6/2012,F,0.9,1,Entire home/apt,3,1 bath,1,1,150,2
22833646,Union Station,1/19/2018,T,1,1,Entire home/apt,8,2.5 baths,3,4,459,3
22995477,Foggy Bottom,1/29/2018,F,,1,Entire home/apt,3,1 bath,,2,157,180
23004319,Shaw,10/28/2013,T,0.99,16,Entire home/apt,4,1 bath,2,2,104,31
23034323,Dupont Circle,4/1/2013,F,,2,Entire home/apt,3,1 bath,1,1,125,31
23053269,Shaw,1/28/2018,F,0.99,1,Entire home/apt,4,1 bath,2,2,150,1
23101507,Union Station,10/2/2011,T,1,1,Entire home/apt,4,1 bath,,2,77,2
23148309,Shaw,8/7/2014,T,1,1,Entire home/apt,4,1 bath,,1,105,2
23464005,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,147,1
23527224,Capitol Hill,5/23/2014,F,,1,Entire home/apt,6,2.5 baths,2,3,140,31
23539251,Dupont Circle,9/8/2014,T,0.97,10,Entire home/apt,1,1 bath,,1,70,182
23644899,Shaw,5/5/2016,F,1,3,Entire home/apt,3,1 bath,1,2,132,3
23724012,Union Station,3/15/2016,T,1,2,Entire home/apt,3,1 bath,1,2,109,1
23780677,Union Station,3/14/2018,T,0.98,1,Entire home/apt,4,1 bath,1,2,160,2
23919462,Shaw,10/14/2013,F,,1,Entire home/apt,2,1 bath,1,1,90,31
23925940,Dupont Circle,8/1/2015,F,,5,Entire home/apt,2,1 bath,,1,68,31
23959984,Shaw,11/3/2015,F,0,2,Entire home/apt,2,1 bath,,1,75,31
23997894,Union Station,6/11/2016,T,0.99,2,Entire home/apt,6,1 bath,1,3,115,1
24160728,Union Station,4/2/2018,F,1,10,Entire home/apt,4,1 bath,1,2,125,31
24161482,Union Station,3/12/2014,T,1,1,Entire home/apt,2,1 bath,,1,124,2
24250678,Shaw,4/6/2018,F,0.83,11,Entire home/apt,4,1 bath,2,2,105,31
24287607,Foggy Bottom,4/10/2016,F,,1,Entire home/apt,1,1 bath,1,1,75,180
24404499,Dupont Circle,5/31/2016,F,,1,Entire home/apt,2,1 bath,1,1,135,31
24473622,Shaw,7/27/2015,T,1,2,Entire home/apt,5,1 bath,1,2,140,1
24633318,Foggy Bottom,9/17/2014,T,1,2,Entire home/apt,3,1.5 baths,1,1,171,31
24646004,Shaw,6/19/2013,T,0.99,1,Entire home/apt,2,1 bath,1,1,142,2
24679376,Union Station,4/10/2014,F,0,2,Entire home/apt,4,2.5 baths,2,2,172,31
24754002,Dupont Circle,4/28/2018,T,1,1,Entire home/apt,2,2 baths,2,2,140,31
24773385,Capitol Hill,5/1/2018,T,1,1,Entire home/apt,4,1 bath,1,1,134,1
24797782,Capitol Hill,4/18/2015,F,0.75,7,Entire home/apt,4,2.5 baths,2,2,189,31
24936527,Georgetown,10/6/2014,F,1,4,Entire home/apt,6,1 bath,3,4,258,30
24941379,Shaw,5/21/2012,F,0.97,5,Entire home/apt,6,2 baths,2,3,300,3
25071659,Capitol Hill,5/14/2018,F,0.99,4,Entire home/apt,10,3 baths,5,5,792,2
25101761,Capitol Hill,8/6/2013,T,0.99,1,Entire home/apt,2,1 bath,,1,80,3
25137893,Dupont Circle,3/5/2015,T,0.73,6,Entire home/apt,4,1 bath,1,2,110,31
25280093,Union Station,6/1/2014,T,0.98,2,Entire home/apt,4,1 bath,1,2,181,2
25326610,Capitol Hill,3/25/2017,T,1,2,Entire home/apt,5,1 bath,2,3,150,31
25380396,Shaw,8/15/2016,T,0.99,5,Entire home/apt,8,2.5 baths,3,5,450,3
25475308,Capitol Hill,8/18/2017,F,0.76,51,Shared room,1,1 shared bath,,1,29,1
25476758,Capitol Hill,8/18/2017,F,0.76,51,Shared room,6,1 shared bath,,6,29,1
25501812,Union Station,7/10/2014,F,1,8,Private room,1,1 private bath,,1,114,31
25502416,Union Station,9/2/2013,F,1,14,Entire home/apt,4,1 bath,1,2,115,1
25629848,Georgetown,12/31/2008,F,0.89,3,Entire home/apt,3,1 bath,2,2,193,5
25798423,Shaw,10/6/2013,T,,18,Entire home/apt,10,2.5 baths,3,7,1030,2
25882830,Georgetown,10/26/2014,F,0.44,2,Entire home/apt,4,2 baths,2,2,249,7
25950556,Dupont Circle,12/23/2012,T,1,9,Entire home/apt,2,1 bath,2,2,140,7
25977017,Capitol Hill,8/27/2013,T,1,1,Entire home/apt,5,1 bath,2,3,123,2
26002321,Union Station,11/19/2015,F,0.96,1,Entire home/apt,3,1 bath,1,1,135,2
26004413,Union Station,7/22/2013,T,0.95,24,Entire home/apt,5,1 bath,2,3,190,31
26101337,Dupont Circle,6/17/2018,F,,1,Entire home/apt,2,1 bath,,1,79,31
26124265,Union Station,3/15/2016,T,1,2,Entire home/apt,10,3.5 baths,4,4,220,3
26130196,Union Station,8/24/2016,F,0.75,1,Entire home/apt,3,1 bath,1,1,200,3
26192482,Union Station,6/2/2016,T,,3,Entire home/apt,4,1 bath,,2,150,31
26445685,Shaw,3/24/2017,F,0.99,1894,Entire home/apt,6,2 baths,2,2,178,31
26452635,Shaw,10/16/2016,T,1,3,Entire home/apt,2,1 bath,1,1,108,1
26571232,Dupont Circle,10/20/2017,F,,1,Entire home/apt,2,1 bath,1,1,112,31
26579917,Dupont Circle,10/16/2016,T,1,3,Entire home/apt,2,1 bath,1,1,89,1
26605048,Georgetown,1/10/2018,T,1,6,Entire home/apt,4,1 bath,,2,104,31
26668219,Capitol Hill,12/27/2013,F,,1,Entire home/apt,7,2.5 baths,4,4,200,31
26669063,Capitol Hill,3/25/2017,T,1,2,Entire home/apt,2,1 bath,,1,87,31
26686977,Union Station,11/30/2016,F,0.93,5,Entire home/apt,4,1 bath,1,1,200,31
26786454,Georgetown,3/30/2015,T,1,6,Entire home/apt,4,1 bath,2,2,169,2
26895761,Capitol Hill,1/16/2016,T,0.94,1,Entire home/apt,4,1 bath,,2,132,2
26940356,Capitol Hill,6/7/2016,T,1,4,Entire home/apt,4,1.5 baths,3,2,195,2
26956333,Capitol Hill,8/18/2017,F,0.76,51,Shared room,6,1 shared bath,,1,26,1
26998386,Capitol Hill,2/11/2016,T,0.95,3,Entire home/apt,4,1.5 baths,2,2,238,2
27190553,Capitol Hill,5/14/2018,F,0.99,4,Entire home/apt,6,1 bath,2,2,260,2
27220012,Shaw,12/9/2016,T,0.8,1,Entire home/apt,6,2 baths,3,3,330,31
27263226,Dupont Circle,10/4/2014,F,,2,Entire home/apt,3,1 bath,1,1,105,31
27466057,Georgetown,4/19/2016,T,1,22,Entire home/apt,9,2 baths,3,5,449,2
27491163,Dupont Circle,3/5/2014,F,,1,Entire home/apt,3,1 bath,,2,100,31
27543541,Union Station,8/6/2018,F,,1,Entire home/apt,3,1 bath,,2,99,31
27546981,Union Station,2/28/2014,T,0.99,2,Entire home/apt,4,1 bath,1,2,107,2
27573552,Union Station,10/31/2016,F,,2,Entire home/apt,5,1 bath,1,1,89,31
27631877,Georgetown,10/8/2014,F,,3,Entire home/apt,3,1 bath,2,3,300,31
27705648,Capitol Hill,9/8/2014,T,1,1,Entire home/apt,2,1 bath,,2,99,2
27723741,Georgetown,8/13/2018,F,,4,Entire home/apt,5,1.5 baths,3,2,260,31
27812605,Dupont Circle,4/6/2011,T,0.99,193,Entire home/apt,4,2 baths,2,3,152,31
27813807,Dupont Circle,1/15/2011,F,1,4,Entire home/apt,6,2.5 baths,3,4,303,3
27879405,Shaw,10/6/2013,T,,18,Entire home/apt,6,1 bath,2,5,323,2
27929757,Union Station,2/4/2012,T,0.97,5,Entire home/apt,2,1 bath,1,1,90,2
27930601,Union Station,8/21/2018,F,,5,Entire home/apt,4,1 bath,1,2,104,31
28028316,Union Station,8/25/2018,F,,1,Entire home/apt,4,1.5 baths,2,3,175,31
28125608,Shaw,8/7/2018,F,0.5,2,Entire home/apt,3,1 bath,1,2,80,31
28257191,Dupont Circle,8/1/2017,F,1,2,Entire home/apt,5,1 bath,2,4,219,2
28273187,Union Station,8/29/2016,T,0.96,1,Entire home/apt,4,1 bath,1,2,175,2
28282457,Union Station,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,,1,89,31
28440877,Union Station,12/14/2015,F,0.88,1,Entire home/apt,4,1.5 baths,1,1,135,2
28563385,Dupont Circle,6/17/2014,F,0.4,8,Entire home/apt,1,1 bath,1,1,95,60
28581396,Georgetown,9/16/2018,F,,4,Entire home/apt,6,1 bath,2,3,165,31
28584255,Georgetown,9/16/2018,F,,4,Private room,2,1 shared bath,,1,85,31
28584343,Georgetown,9/16/2018,F,,4,Private room,2,1 shared bath,,1,75,31
